date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:59:52	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22ed5f-51ab0363bac80%22	https://demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfont.eot?v=4.3.0	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfonte0a5.eot	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/font-awesome.css)
21:59:52	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22ed5f-51ab0363bac80%22	https://demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfontd41d.eot	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/font-awesome.css)
21:59:53	56780/56780	---M--	200	added ('OK')	text/html	etag:%22ddcc-51ab036973a00%22	https://demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfonte0a5.html	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/font-awesome.css)
21:59:54	71508/71508	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2211754-51ab036973a00%22	https://demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfont.woff?v=4.3.0	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfonte0a5.woff	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/font-awesome.css)
21:59:54	122092/122092	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%221dcec-51ab03678b580%22	https://demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfonte0a5.ttf	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/font-awesome.css)
21:59:55	313398/313398	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224c836-51ab0365a3100%22	https://demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfont.svg?v=4.3.0	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/fontawesome-webfonte0a5.svg	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/font-awesome.css)
21:59:56	28924/28924	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2270fc-51ab0372fd080%22	https://demo.web3canvas.com/themeforest/gather/fonts/streamline.eot	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/streamline.eot	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/streamline-icons.css)
21:59:57	28924/28924	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2270fc-51ab0372fd080%22	https://demo.web3canvas.com/themeforest/gather/fonts/streamline.eot?	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/streamlined41d.eot	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/streamline-icons.css)
21:59:57	18508/18508	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22484c-51ab0376cd980%22	https://demo.web3canvas.com/themeforest/gather/fonts/streamline.woff	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/streamline.woff	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/streamline-icons.css)
21:59:58	28748/28748	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22704c-51ab0374e5500%22	https://demo.web3canvas.com/themeforest/gather/fonts/streamline.ttf	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/streamline.ttf	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/streamline-icons.css)
21:59:59	74613/74613	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212375-51ab0376cd980%22	https://demo.web3canvas.com/themeforest/gather/fonts/streamline.svg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/fonts/streamline.svg	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/streamline-icons.css)
21:59:59	100/100	---M--	200	added ('OK')	image/png	etag:%2264-51b4dda08e100%22	https://demo.web3canvas.com/themeforest/gather/images/collapse.png	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/collapse.png	(from https://demo.web3canvas.com/themeforest/gather/css/event.css)
22:00:00	5062/5062	---M--	200	added ('OK')	image/png	etag:%2213c6-51b4dda82f300%22	https://demo.web3canvas.com/themeforest/gather/images/header_graphic_1.png	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/header_graphic_1.png	(from https://demo.web3canvas.com/themeforest/gather/css/event.css)
22:00:00	5926/5926	---M--	200	added ('OK')	image/png	etag:%221726-51b4dda82f300%22	https://demo.web3canvas.com/themeforest/gather/images/header_graphic_2.png	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/header_graphic_2.png	(from https://demo.web3canvas.com/themeforest/gather/css/event.css)
22:00:02	172766/172766	---M--	200	added ('OK')	image/jpeg	etag:%222a2de-51b4ddb1b8980%22	https://demo.web3canvas.com/themeforest/gather/images/parallax-bg.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/parallax-bg.jpg	(from https://demo.web3canvas.com/themeforest/gather/css/event.css)
22:00:02	172766/172766	---M--	200	added ('OK')	image/jpeg	etag:%222a2de-51b4ddb1b8980%22	https://demo.web3canvas.com/themeforest/gather/images/slider-bg.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/slider-bg.jpg	(from https://demo.web3canvas.com/themeforest/gather/css/event.css)
22:00:03	131286/131286	---M--	200	added ('OK')	image/jpeg	etag:%22200d6-520e2e557fd80%22	https://demo.web3canvas.com/themeforest/gather/video/event-video.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/video/event-video.jpg	(from https://demo.web3canvas.com/themeforest/gather/css/event.css)
22:00:04	13802/13802	---M--	200	added ('OK')	image/png	etag:%2235ea-51b4dda276580%22	https://demo.web3canvas.com/themeforest/gather/images/footer_bg_light.png	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/footer_bg_light.png	(from https://demo.web3canvas.com/themeforest/gather/css/event.css)
22:00:05	3782/3782	---M--	200	added ('OK')	image/jpeg	etag:%22ec6-51b4dda08e100%22	https://demo.web3canvas.com/themeforest/gather/images/customer-img-1.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/customer-img-1.jpg	(from https://demo.web3canvas.com/themeforest/gather/shortcodes.html)
22:00:05	3802/3802	---M--	200	added ('OK')	image/jpeg	etag:%22eda-51b4dda08e100%22	https://demo.web3canvas.com/themeforest/gather/images/customer-img-2.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/customer-img-2.jpg	(from https://demo.web3canvas.com/themeforest/gather/shortcodes.html)
22:00:06	39139/39139	---M--	200	added ('OK')	image/jpeg	etag:%2298e3-51b4dd9cbd800%22	https://demo.web3canvas.com/themeforest/gather/images/blog-thumb-1.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/blog-thumb-1.jpg	(from https://demo.web3canvas.com/themeforest/gather/shortcodes.html)
22:00:07	25591/25591	---M--	200	added ('OK')	image/jpeg	etag:%2263f7-51b4dd9ea5c80%22	https://demo.web3canvas.com/themeforest/gather/images/blog-thumb-2.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/blog-thumb-2.jpg	(from https://demo.web3canvas.com/themeforest/gather/shortcodes.html)
22:00:08	18274/18274	---M--	200	added ('OK')	image/jpeg	etag:%224762-51b4dd9ea5c80%22	https://demo.web3canvas.com/themeforest/gather/images/blog-thumb-3.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/blog-thumb-3.jpg	(from https://demo.web3canvas.com/themeforest/gather/shortcodes.html)
22:00:08	91350/91350	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Jul%202015%2013:50:28%20GMT	https://demo.web3canvas.com/themeforest/gather/font-awesome.html	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/font-awesome.html	(from https://demo.web3canvas.com/themeforest/gather/shortcodes.html)
22:00:08	30156/30156	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Jul%202015%2013:50:38%20GMT	https://demo.web3canvas.com/themeforest/gather/streamline-icons.html	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/streamline-icons.html	(from https://demo.web3canvas.com/themeforest/gather/shortcodes.html)
22:00:09	49112/49112	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Jul%202015%2013:50:26%20GMT	https://demo.web3canvas.com/themeforest/gather/glyphicons.html	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/glyphicons.html	(from https://demo.web3canvas.com/themeforest/gather/shortcodes.html)
22:00:10	1709/1709	---M--	200	added ('OK')	image/jpeg	etag:%226ad-51b4ddabffc00%22	https://demo.web3canvas.com/themeforest/gather/images/img_place_2.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/img_place_2.jpg	(from https://demo.web3canvas.com/themeforest/gather/shortcodes.html)
22:00:11	135143/135143	---M--	200	added ('OK')	image/jpeg	etag:%2220fe7-51b4dd9ea5c80%22	https://demo.web3canvas.com/themeforest/gather/images/blog-featured.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/blog-featured.jpg	(from https://demo.web3canvas.com/themeforest/gather/blog-single.html)
22:00:12	2896/2896	---M--	200	added ('OK')	image/jpeg	etag:%22b50-51b4dd9ad5380%22	https://demo.web3canvas.com/themeforest/gather/images/blog-avatar-1.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/blog-avatar-1.jpg	(from https://demo.web3canvas.com/themeforest/gather/blog-single.html)
22:00:12	2896/2896	---M--	200	added ('OK')	image/jpeg	etag:%22b50-51b4dd9ad5380%22	https://demo.web3canvas.com/themeforest/gather/images/blog-avatar-2.jpg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/blog-avatar-2.jpg	(from https://demo.web3canvas.com/themeforest/gather/blog-single.html)
22:00:13	2620/2620	---MCZ	200	added ('OK')	text/css	etag:W/%22103b-51b62f1db9d80%22	https://demo.web3canvas.com/themeforest/gather/css/plugins/flexslider.css	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/css/plugins/flexslider.css	(from https://demo.web3canvas.com/themeforest/gather/index-slider.html)
22:00:14	21936/21936	---MCZ	200	added ('OK')	application/javascript	etag:W/%225612-51b62f30cca80%22	https://demo.web3canvas.com/themeforest/gather/js/plugins/flexslider.js	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/js/plugins/flexslider.js	(from https://demo.web3canvas.com/themeforest/gather/index-slider.html)
22:00:15	512/512	---MCZ	200	added ('OK')	application/javascript	etag:W/%22488-51b62f32b4f00%22	https://demo.web3canvas.com/themeforest/gather/js/plugins/parallax.js	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/js/plugins/parallax.js	(from https://demo.web3canvas.com/themeforest/gather/index-parallax.html)
22:00:16	1019604/1019604	---M--	200	added ('OK')	video/mp4	etag:%22f8ed4-52366e600c600%22	https://demo.web3canvas.com/themeforest/gather/video/event-video.mp4	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/video/event-video.mp4	(from https://demo.web3canvas.com/themeforest/gather/index-video.html)
22:00:17	1600929/1600929	---M--	200	added ('OK')	video/webm	etag:%22186da1-51ab03f880b80%22	https://demo.web3canvas.com/themeforest/gather/video/event-video.webm	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/video/event-video.webm	(from https://demo.web3canvas.com/themeforest/gather/index-video.html)
22:00:18	1452/1452	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b5c-51b62f2cfc180%22	https://demo.web3canvas.com/themeforest/gather/js/includes/register.js	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/js/includes/register.js	(from https://demo.web3canvas.com/themeforest/gather/index-email.html)
22:00:20	1638063/1638063	---M--	200	added ('OK')	audio/ogg	etag:%2218feaf-52366eb3f8c00%22	https://demo.web3canvas.com/themeforest/gather/video/event-video.ogg	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/video/event-video.ogg	(from https://demo.web3canvas.com/themeforest/gather/index-video.html)
22:00:20	784/784	---M--	200	added ('OK')	image/png	etag:%22310-51b4dd9ad5380%22	https://demo.web3canvas.com/themeforest/gather/images/bg_direction_nav.png	C:/My%20Web%20Sites/Avishkar3/demo.web3canvas.com/themeforest/gather/images/bg_direction_nav.png	(from https://demo.web3canvas.com/themeforest/gather/css/plugins/flexslider.css)
